"Notes","County","County Code","Year","Year Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"Hamilton County, IN","18057","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,274569,Unreliable
,"Hamilton County, IN","18057","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,282810,Unreliable
,"Hamilton County, IN","18057","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,289495,Unreliable
,"Hamilton County, IN","18057","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,296693,Unreliable
,"Hamilton County, IN","18057","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,302623,Unreliable
,"Hancock County, IN","18059","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,71575,Unreliable
,"Hancock County, IN","18059","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,71978,Unreliable
,"Henry County, IN","18065","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,49462,Unreliable
,"Henry County, IN","18065","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,49044,Unreliable
,"Henry County, IN","18065","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,48995,Unreliable
,"Lake County, IN","18089","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,495558,Unreliable
,"Lake County, IN","18089","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,495558,Unreliable
,"Lake County, IN","18089","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",18,493618,Unreliable
,"Lake County, IN","18089","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",35,491456,7.1
,"Lake County, IN","18089","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",25,490228,5.1
,"Lake County, IN","18089","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,490228,Unreliable
,"Lake County, IN","18089","2014","2014","Accidental poisoning by and exposure to alcohol","X45",13,490228,Unreliable
,"La Porte County, IN","18091","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,111374,Unreliable
,"La Porte County, IN","18091","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,111246,Unreliable
,"La Porte County, IN","18091","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,111281,Unreliable
,"La Porte County, IN","18091","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,111444,Unreliable
,"Madison County, IN","18095","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",23,131636,17.5
,"Madison County, IN","18095","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,131235,Unreliable
,"Madison County, IN","18095","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",27,131235,20.6
,"Madison County, IN","18095","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",28,130348,21.5
,"Madison County, IN","18095","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,130482,Unreliable
,"Madison County, IN","18095","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,130069,Unreliable
,"Marion County, IN","18097","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",49,903393,5.4
,"Marion County, IN","18097","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",53,903393,5.9
,"Marion County, IN","18097","2010","2010","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",16,903393,Unreliable
,"Marion County, IN","18097","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",50,911296,5.5
,"Marion County, IN","18097","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",74,911296,8.1
,"Marion County, IN","18097","2011","2011","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",15,911296,Unreliable
,"Marion County, IN","18097","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",48,918977,5.2
,"Marion County, IN","18097","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",102,918977,11.1
,"Marion County, IN","18097","2012","2012","Accidental poisoning by and exposure to alcohol","X45",10,918977,Unreliable
,"Marion County, IN","18097","2012","2012","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",18,918977,Unreliable
,"Marion County, IN","18097","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",45,928281,4.8
,"Marion County, IN","18097","2013","2013","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",128,928281,13.8
,"Marion County, IN","18097","2013","2013","Accidental poisoning by and exposure to alcohol","X45",12,928281,Unreliable
,"Marion County, IN","18097","2013","2013","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",17,928281,Unreliable
,"Marion County, IN","18097","2014","2014","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",63,934243,6.7
,"Marion County, IN","18097","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",145,934243,15.5
,"Marion County, IN","18097","2014","2014","Accidental poisoning by and exposure to alcohol","X45",10,934243,Unreliable
,"Marion County, IN","18097","2014","2014","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",13,934243,Unreliable
,"Monroe County, IN","18105","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,137974,Unreliable
,"Monroe County, IN","18105","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,139799,Unreliable
,"Monroe County, IN","18105","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,141019,Unreliable
,"Monroe County, IN","18105","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,143339,Unreliable
,"Montgomery County, IN","18107","2011","2011","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,38441,Unreliable
,"Montgomery County, IN","18107","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,38254,Unreliable
,"Morgan County, IN","18109","2010","2010","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,68894,Unreliable
,"Morgan County, IN","18109","2012","2012","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,69356,Unreliable
,"Morgan County, IN","18109","2014","2014","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,69693,Unreliable
,"Porter County, IN","18127","2010","2010","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",17,164343,Unreliable
,"Porter County, IN","18127","2011","2011","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,165537,Unreliable
,"Porter County, IN","18127","2012","2012","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,165682,Unreliable
,"Porter County, IN","18127","2013","2013","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",24,166557,14.4
