"FIPS","FIPS_num","State","County","Year","Deaths","population","rate"
"KY163","21163","kentucky","meade",2011,0,28944,0
"KY163","21163","kentucky","meade",2012,0,28979,0
"KY163","21163","kentucky","meade",2013,0,29028,0
"KY163","21163","kentucky","meade",2014,0,29203,0
"KY163","21163","kentucky","meade",2015,0,29098,0
"KY163","21163","kentucky","meade",2016,0,28751,0
"KY163","21163","kentucky","meade",2017,0,28452,0
"KY163","21163","kentucky","meade",2018,0,28326,0
"KY163","21163","kentucky","meade",2019,0,28182,0
"KY163","21163","kentucky","meade",2020,0,28379,0
"KY163","21163","kentucky","meade",2021,0,29735,0
"KY163","21163","kentucky","meade",2022,0,29964,0
"KY163","21163","kentucky","meade",2023,0,30032,0
"KY165","21165",NA,NA,2005,0,NA,NA
"KY165","21165",NA,NA,2006,0,NA,NA
"KY165","21165",NA,NA,2007,0,NA,NA
"KY165","21165",NA,NA,2008,0,NA,NA
"KY165","21165",NA,NA,2009,0,NA,NA
"KY165","21165","kentucky","menifee",2010,0,6427,0
"KY165","21165","kentucky","menifee",2011,0,6378,0
"KY165","21165","kentucky","menifee",2012,0,6331,0
"KY165","21165","kentucky","menifee",2013,0,6334,0
"KY165","21165","kentucky","menifee",2014,0,6337,0
"KY165","21165","kentucky","menifee",2015,0,6343,0
"KY165","21165","kentucky","menifee",2016,0,6345,0
"KY165","21165","kentucky","menifee",2017,0,6381,0
"KY165","21165","kentucky","menifee",2018,0,6405,0
"KY165","21165","kentucky","menifee",2019,0,6443,0
"KY165","21165","kentucky","menifee",2020,0,6463,0
"KY165","21165","kentucky","menifee",2021,0,6149,0
"KY165","21165","kentucky","menifee",2022,0,6174,0
"KY165","21165","kentucky","menifee",2023,0,6203,0
"KY167","21167",NA,NA,2005,0,NA,NA
"KY167","21167",NA,NA,2006,0,NA,NA
"KY167","21167",NA,NA,2007,0,NA,NA
"KY167","21167",NA,NA,2008,0,NA,NA
"KY167","21167",NA,NA,2009,0,NA,NA
"KY167","21167","kentucky","mercer",2010,0,21272,0
"KY167","21167","kentucky","mercer",2011,0,21289,0
"KY167","21167","kentucky","mercer",2012,0,21283,0
"KY167","21167","kentucky","mercer",2013,0,21313,0
"KY167","21167","kentucky","mercer",2014,0,21311,0
"KY167","21167","kentucky","mercer",2015,0,21342,0
"KY167","21167","kentucky","mercer",2016,0,21411,0
"KY167","21167","kentucky","mercer",2017,0,21378,0
"KY167","21167","kentucky","mercer",2018,0,21516,0
"KY167","21167","kentucky","mercer",2019,0,21592,0
"KY167","21167","kentucky","mercer",2020,0,21690,0
"KY167","21167","kentucky","mercer",2021,0,22470,0
"KY167","21167","kentucky","mercer",2022,0,22662,0
"KY167","21167","kentucky","mercer",2023,0,22824,0
"KY169","21169",NA,NA,2005,0,NA,NA
"KY169","21169",NA,NA,2006,0,NA,NA
"KY169","21169",NA,NA,2007,0,NA,NA
"KY169","21169",NA,NA,2008,0,NA,NA
"KY169","21169",NA,NA,2009,0,NA,NA
"KY169","21169","kentucky","metcalfe",2010,0,10130,0
"KY169","21169","kentucky","metcalfe",2011,0,10124,0
"KY169","21169","kentucky","metcalfe",2012,0,10074,0
"KY169","21169","kentucky","metcalfe",2013,0,10043,0
"KY169","21169","kentucky","metcalfe",2014,0,10025,0
"KY169","21169","kentucky","metcalfe",2015,0,9985,0
"KY169","21169","kentucky","metcalfe",2016,0,9983,0
"KY169","21169","kentucky","metcalfe",2017,0,9990,0
"KY169","21169","kentucky","metcalfe",2018,0,10004,0
"KY169","21169","kentucky","metcalfe",2019,0,10036,0
"KY169","21169","kentucky","metcalfe",2020,0,10062,0
"KY169","21169","kentucky","metcalfe",2021,0,10275,0
"KY169","21169","kentucky","metcalfe",2022,0,10313,0
"KY169","21169","kentucky","metcalfe",2023,0,10372,0
"KY171","21171",NA,NA,2005,0,NA,NA
"KY171","21171",NA,NA,2006,0,NA,NA
"KY171","21171",NA,NA,2007,0,NA,NA
"KY171","21171",NA,NA,2008,0,NA,NA
"KY171","21171",NA,NA,2009,0,NA,NA
"KY171","21171","kentucky","monroe",2010,0,11089,0
"KY171","21171","kentucky","monroe",2011,0,11009,0
"KY171","21171","kentucky","monroe",2012,0,10925,0
"KY171","21171","kentucky","monroe",2013,0,10874,0
"KY171","21171","kentucky","monroe",2014,0,10837,0
"KY171","21171","kentucky","monroe",2015,0,10765,0
"KY171","21171","kentucky","monroe",2016,0,10692,0
"KY171","21171","kentucky","monroe",2017,0,10645,0
"KY171","21171","kentucky","monroe",2018,0,10634,0
"KY171","21171","kentucky","monroe",2019,0,10627,0
"KY171","21171","kentucky","monroe",2020,0,10616,0
"KY171","21171","kentucky","monroe",2021,0,11269,0
"KY171","21171","kentucky","monroe",2022,0,11331,0
"KY171","21171","kentucky","monroe",2023,0,11318,0
"KY173","21173",NA,NA,2005,0,NA,NA
"KY173","21173",NA,NA,2006,0,NA,NA
"KY173","21173",NA,NA,2007,0,NA,NA
"KY173","21173",NA,NA,2008,0,NA,NA
"KY173","21173",NA,NA,2009,0,NA,NA
"KY173","21173","kentucky","montgomery",2010,0,25908,0
"KY173","21173","kentucky","montgomery",2011,0,26242,0
"KY173","21173","kentucky","montgomery",2012,0,26517,0
"KY173","21173","kentucky","montgomery",2013,0,26762,0
"KY173","21173","kentucky","montgomery",2014,0,26983,0
"KY173","21173","kentucky","montgomery",2015,0,27167,0
"KY173","21173","kentucky","montgomery",2016,0,27391,0
"KY173","21173","kentucky","montgomery",2017,0,27550,0
"KY173","21173","kentucky","montgomery",2018,0,27759,0
"KY173","21173","kentucky","montgomery",2019,0,27884,0
"KY173","21173","kentucky","montgomery",2020,0,28042,0
"KY173","21173","kentucky","montgomery",2021,23,28084,81.8971656459194
"KY173","21173","kentucky","montgomery",2022,13,28188,46.1189158507166
"KY173","21173","kentucky","montgomery",2023,13,28271,45.9835166778678
"KY175","21175",NA,NA,2005,0,NA,NA
"KY175","21175",NA,NA,2006,0,NA,NA
"KY175","21175",NA,NA,2007,0,NA,NA
"KY175","21175",NA,NA,2008,0,NA,NA
"KY175","21175",NA,NA,2009,0,NA,NA
"KY175","21175","kentucky","morgan",2010,0,14055,0
"KY175","21175","kentucky","morgan",2011,0,14012,0
"KY175","21175","kentucky","morgan",2012,0,13898,0
"KY175","21175","kentucky","morgan",2013,0,13657,0
"KY175","21175","kentucky","morgan",2014,0,13522,0
"KY175","21175","kentucky","morgan",2015,0,13428,0
"KY175","21175","kentucky","morgan",2016,0,13379,0
"KY175","21175","kentucky","morgan",2017,0,13281,0
"KY175","21175","kentucky","morgan",2018,0,13285,0
"KY175","21175","kentucky","morgan",2019,0,13288,0
"KY175","21175","kentucky","morgan",2020,0,13270,0
"KY175","21175","kentucky","morgan",2021,0,13772,0
"KY175","21175","kentucky","morgan",2022,0,13840,0
"KY175","21175","kentucky","morgan",2023,0,13938,0
"KY177","21177",NA,NA,2005,0,NA,NA
"KY177","21177",NA,NA,2006,0,NA,NA
"KY177","21177",NA,NA,2007,0,NA,NA
"KY177","21177",NA,NA,2008,0,NA,NA
"KY177","21177",NA,NA,2009,0,NA,NA
"KY177","21177","kentucky","muhlenberg",2010,0,31541,0
"KY177","21177","kentucky","muhlenberg",2011,0,31473,0
"KY177","21177","kentucky","muhlenberg",2012,0,31399,0
"KY177","21177","kentucky","muhlenberg",2013,0,31427,0
"KY177","21177","kentucky","muhlenberg",2014,0,31391,0
"KY177","21177","kentucky","muhlenberg",2015,0,31309,0
"KY177","21177","kentucky","muhlenberg",2016,0,31216,0
"KY177","21177","kentucky","muhlenberg",2017,0,31153,0
"KY177","21177","kentucky","muhlenberg",2018,0,31081,0
"KY177","21177","kentucky","muhlenberg",2019,0,30951,0
"KY177","21177","kentucky","muhlenberg",2020,0,30815,0
"KY177","21177","kentucky","muhlenberg",2021,0,31011,0
"KY177","21177","kentucky","muhlenberg",2022,0,30735,0
"KY177","21177","kentucky","muhlenberg",2023,0,30712,0
"KY179","21179",NA,NA,2005,0,NA,NA
"KY179","21179",NA,NA,2006,0,NA,NA
"KY179","21179",NA,NA,2007,0,NA,NA
"KY179","21179",NA,NA,2008,0,NA,NA
"KY179","21179",NA,NA,2009,0,NA,NA
"KY179","21179","kentucky","nelson",2010,0,42523,0
"KY179","21179","kentucky","nelson",2011,0,43026,0
"KY179","21179","kentucky","nelson",2012,0,43500,0
"KY179","21179","kentucky","nelson",2013,0,43905,0
"KY179","21179","kentucky","nelson",2014,0,44254,0
"KY179","21179","kentucky","nelson",2015,0,44564,0
"KY179","21179","kentucky","nelson",2016,0,44875,0
"KY179","21179","kentucky","nelson",2017,14,45131,31.0208060978042
"KY179","21179","kentucky","nelson",2018,0,45388,0
"KY179","21179","kentucky","nelson",2019,0,45650,0
"KY179","21179","kentucky","nelson",2020,12,45915,26.1352499183273
"KY179","21179","kentucky","nelson",2021,13,46440,27.9931093884582
"KY179","21179","kentucky","nelson",2022,11,46779,23.5148250283247
"KY179","21179","kentucky","nelson",2023,11,47102,23.3535730966838
"KY181","21181",NA,NA,2005,0,NA,NA
"KY181","21181",NA,NA,2006,0,NA,NA
"KY181","21181",NA,NA,2007,0,NA,NA
"KY181","21181",NA,NA,2008,0,NA,NA
"KY181","21181",NA,NA,2009,0,NA,NA
"KY181","21181","kentucky","nicholas",2010,0,7136,0
"KY181","21181","kentucky","nicholas",2011,0,7120,0
"KY181","21181","kentucky","nicholas",2012,0,7092,0
"KY181","21181","kentucky","nicholas",2013,0,7085,0
"KY181","21181","kentucky","nicholas",2014,0,7064,0
"KY181","21181","kentucky","nicholas",2015,0,7075,0
"KY181","21181","kentucky","nicholas",2016,0,7062,0
"KY181","21181","kentucky","nicholas",2017,0,7061,0
"KY181","21181","kentucky","nicholas",2018,0,7100,0
"KY181","21181","kentucky","nicholas",2019,0,7153,0
"KY181","21181","kentucky","nicholas",2020,0,7189,0
"KY181","21181","kentucky","nicholas",2021,0,7517,0
"KY181","21181","kentucky","nicholas",2022,0,7613,0
"KY181","21181","kentucky","nicholas",2023,0,7655,0
"KY183","21183",NA,NA,2005,0,NA,NA
"KY183","21183",NA,NA,2006,0,NA,NA
"KY183","21183",NA,NA,2007,0,NA,NA
"KY183","21183",NA,NA,2008,0,NA,NA
"KY183","21183",NA,NA,2009,0,NA,NA
"KY183","21183","kentucky","ohio",2010,0,23837,0
"KY183","21183","kentucky","ohio",2011,0,23932,0
"KY183","21183","kentucky","ohio",2012,0,23975,0
"KY183","21183","kentucky","ohio",2013,0,23955,0
"KY183","21183","kentucky","ohio",2014,0,23956,0
"KY183","21183","kentucky","ohio",2015,0,24065,0
"KY183","21183","kentucky","ohio",2016,0,24152,0
"KY183","21183","kentucky","ohio",2017,0,24062,0
"KY183","21183","kentucky","ohio",2018,0,24071,0
"KY183","21183","kentucky","ohio",2019,0,24071,0
"KY183","21183","kentucky","ohio",2020,0,24081,0
"KY183","21183","kentucky","ohio",2021,0,23861,0
"KY183","21183","kentucky","ohio",2022,0,23782,0
"KY183","21183","kentucky","ohio",2023,0,23704,0
"KY185","21185",NA,NA,2005,0,NA,NA
"KY185","21185",NA,NA,2006,0,NA,NA
"KY185","21185",NA,NA,2007,0,NA,NA
"KY185","21185",NA,NA,2008,0,NA,NA
"KY185","21185",NA,NA,2009,0,NA,NA
"KY185","21185","kentucky","oldham",2010,0,58784,0
"KY185","21185","kentucky","oldham",2011,0,59639,0
"KY185","21185","kentucky","oldham",2012,0,60357,0
"KY185","21185","kentucky","oldham",2013,0,60940,0
"KY185","21185","kentucky","oldham",2014,0,61711,0
"KY185","21185","kentucky","oldham",2015,0,63037,0
"KY185","21185","kentucky","oldham",2016,0,63876,0
"KY185","21185","kentucky","oldham",2017,0,64633,0
"KY185","21185","kentucky","oldham",2018,0,65374,0
"KY185","21185","kentucky","oldham",2019,0,65967,0
"KY185","21185","kentucky","oldham",2020,0,66508,0
"KY185","21185","kentucky","oldham",2021,0,67586,0
"KY185","21185","kentucky","oldham",2022,0,67997,0
"KY185","21185","kentucky","oldham",2023,0,68600,0
"KY187","21187",NA,NA,2005,0,NA,NA
"KY187","21187",NA,NA,2006,0,NA,NA
"KY187","21187",NA,NA,2007,0,NA,NA
"KY187","21187",NA,NA,2008,0,NA,NA
"KY187","21187",NA,NA,2009,0,NA,NA
"KY187","21187","kentucky","owen",2010,0,10928,0
"KY187","21187","kentucky","owen",2011,0,10923,0
"KY187","21187","kentucky","owen",2012,0,10870,0
"KY187","21187","kentucky","owen",2013,0,10807,0
"KY187","21187","kentucky","owen",2014,0,10740,0
"KY187","21187","kentucky","owen",2015,0,10711,0
"KY187","21187","kentucky","owen",2016,0,10673,0
"KY187","21187","kentucky","owen",2017,0,10686,0
"KY187","21187","kentucky","owen",2018,0,10741,0
"KY187","21187","kentucky","owen",2019,0,10796,0
"KY187","21187","kentucky","owen",2020,0,10847,0
"KY187","21187","kentucky","owen",2021,0,11160,0
"KY187","21187","kentucky","owen",2022,0,11229,0
"KY187","21187","kentucky","owen",2023,0,11270,0
"KY189","21189",NA,NA,2005,0,NA,NA
"KY189","21189",NA,NA,2006,0,NA,NA
"KY189","21189",NA,NA,2007,0,NA,NA
"KY189","21189",NA,NA,2008,0,NA,NA
"KY189","21189",NA,NA,2009,0,NA,NA
"KY189","21189","kentucky","owsley",2010,0,4742,0
"KY189","21189","kentucky","owsley",2011,0,4759,0
"KY189","21189","kentucky","owsley",2012,0,4764,0
"KY189","21189","kentucky","owsley",2013,0,4738,0
"KY189","21189","kentucky","owsley",2014,0,4686,0
"KY189","21189","kentucky","owsley",2015,0,4616,0
"KY189","21189","kentucky","owsley",2016,0,4552,0
"KY189","21189","kentucky","owsley",2017,0,4497,0
"KY189","21189","kentucky","owsley",2018,0,4463,0
"KY189","21189","kentucky","owsley",2019,0,4442,0
"KY189","21189","kentucky","owsley",2020,0,4416,0
"KY189","21189","kentucky","owsley",2021,0,4094,0
"KY189","21189","kentucky","owsley",2022,0,4054,0
"KY189","21189","kentucky","owsley",2023,0,4021,0
"KY191","21191",NA,NA,2005,0,NA,NA
"KY191","21191",NA,NA,2006,0,NA,NA
"KY191","21191",NA,NA,2007,0,NA,NA
"KY191","21191",NA,NA,2008,0,NA,NA
"KY191","21191",NA,NA,2009,0,NA,NA
"KY191","21191","kentucky","pendleton",2010,0,14894,0
"KY191","21191","kentucky","pendleton",2011,0,14840,0
"KY191","21191","kentucky","pendleton",2012,0,14771,0
"KY191","21191","kentucky","pendleton",2013,0,14714,0
"KY191","21191","kentucky","pendleton",2014,0,14642,0
"KY191","21191","kentucky","pendleton",2015,0,14514,0
"KY191","21191","kentucky","pendleton",2016,0,14509,0
"KY191","21191","kentucky","pendleton",2017,0,14530,0
"KY191","21191","kentucky","pendleton",2018,0,14520,0
"KY191","21191","kentucky","pendleton",2019,0,14572,0
"KY191","21191","kentucky","pendleton",2020,0,14587,0
"KY191","21191","kentucky","pendleton",2021,0,14625,0
"KY191","21191","kentucky","pendleton",2022,0,14638,0
"KY191","21191","kentucky","pendleton",2023,0,14683,0
"KY193","21193",NA,NA,2005,0,NA,NA
"KY193","21193",NA,NA,2006,0,NA,NA
"KY193","21193",NA,NA,2007,0,NA,NA
"KY193","21193",NA,NA,2008,11,NA,NA
"KY193","21193",NA,NA,2009,13,NA,NA
"KY193","21193","kentucky","perry",2010,0,28739,0
"KY193","21193","kentucky","perry",2011,14,28722,48.7431237379013
"KY193","21193","kentucky","perry",2012,13,28617,45.4275430688053
"KY193","21193","kentucky","perry",2013,0,28488,0
"KY193","21193","kentucky","perry",2014,0,28261,0
"KY193","21193","kentucky","perry",2015,0,28041,0
"KY193","21193","kentucky","perry",2016,0,27818,0
"KY193","21193","kentucky","perry",2017,0,27329,0
"KY193","21193","kentucky","perry",2018,0,26917,0
"KY193","21193","kentucky","perry",2019,0,26624,0
"KY193","21193","kentucky","perry",2020,0,26266,0
"KY193","21193","kentucky","perry",2021,22,28421,77.4075507547236
"KY193","21193","kentucky","perry",2022,0,28136,0
"KY193","21193","kentucky","perry",2023,13,27847,46.6836643085431
"KY195","21195","kentucky","pike",2005,26,65976,39.4082696738208
"KY195","21195","kentucky","pike",2006,0,66860,0
"KY195","21195","kentucky","pike",2007,26,65544,39.6680092762114
"KY195","21195","kentucky","pike",2008,18,65331,27.5520044083207
"KY195","21195","kentucky","pike",2009,21,65446,32.0875225376646
"KY195","21195","kentucky","pike",2010,25,65309,38.2795633067418
"KY195","21195","kentucky","pike",2011,28,65174,42.9619173289962
"KY195","21195","kentucky","pike",2012,25,64887,38.5285188096229
"KY195","21195","kentucky","pike",2013,17,64473,26.367626758488
"KY195","21195","kentucky","pike",2014,21,64380,32.618825722274
"KY195","21195","kentucky","pike",2015,19,63434,29.952391461992
"KY195","21195","kentucky","pike",2016,13,62791,20.7036040196844
"KY195","21195","kentucky","pike",2017,11,61586,17.8612022212841
"KY195","21195","kentucky","pike",2018,11,60483,18.1869285584379
"KY195","21195","kentucky","pike",2019,16,59497,26.8921122073382
"KY195","21195","kentucky","pike",2020,16,58595,27.3060841368717
"KY195","21195","kentucky","pike",2021,29,58914,49.2242930373086
"KY195","21195","kentucky","pike",2022,39,58196,67.0149151144409
"KY195","21195","kentucky","pike",2023,27,57466,46.9843037622246
"KY197","21197",NA,NA,2005,0,NA,NA
"KY197","21197",NA,NA,2006,0,NA,NA
"KY197","21197",NA,NA,2007,0,NA,NA
"KY197","21197",NA,NA,2008,0,NA,NA
"KY197","21197",NA,NA,2009,0,NA,NA
"KY197","21197","kentucky","powell",2010,15,12786,117.31581417175
"KY197","21197","kentucky","powell",2011,0,12730,0
"KY197","21197","kentucky","powell",2012,0,12638,0
"KY197","21197","kentucky","powell",2013,0,12582,0
"KY197","21197","kentucky","powell",2014,0,12552,0
"KY197","21197","kentucky","powell",2015,0,12447,0
"KY197","21197","kentucky","powell",2016,0,12387,0
"KY197","21197","kentucky","powell",2017,0,12349,0
"KY197","21197","kentucky","powell",2018,0,12321,0
"KY197","21197","kentucky","powell",2019,0,12304,0
"KY197","21197","kentucky","powell",2020,0,12283,0
"KY197","21197","kentucky","powell",2021,0,13050,0
"KY197","21197","kentucky","powell",2022,0,13089,0
"KY197","21197","kentucky","powell",2023,10,13057,76.5872711955273
"KY199","21199",NA,NA,2005,0,NA,NA
"KY199","21199",NA,NA,2006,0,NA,NA
"KY199","21199",NA,NA,2007,0,NA,NA
"KY199","21199",NA,NA,2008,0,NA,NA
"KY199","21199",NA,NA,2009,0,NA,NA
"KY199","21199","kentucky","pulaski",2010,0,62062,0
"KY199","21199","kentucky","pulaski",2011,12,62654,19.1528074823635
"KY199","21199","kentucky","pulaski",2012,13,63045,20.6201919264018
"KY199","21199","kentucky","pulaski",2013,10,63369,15.7805867222143
"KY199","21199","kentucky","pulaski",2014,0,63505,0
"KY199","21199","kentucky","pulaski",2015,0,63635,0
"KY199","21199","kentucky","pulaski",2016,0,63772,0
"KY199","21199","kentucky","pulaski",2017,10,63974,15.6313502360334
"KY199","21199","kentucky","pulaski",2018,0,64145,0
"KY199","21199","kentucky","pulaski",2019,0,64350,0
"KY199","21199","kentucky","pulaski",2020,16,64789,24.6955501705536
"KY199","21199","kentucky","pulaski",2021,24,64717,37.0845372931378
"KY199","21199","kentucky","pulaski",2022,13,65145,19.9554839204851
"KY199","21199","kentucky","pulaski",2023,10,65503,15.2664763445949
"KY201","21201",NA,NA,2005,0,NA,NA
"KY201","21201",NA,NA,2006,0,NA,NA
"KY201","21201",NA,NA,2007,0,NA,NA
"KY201","21201",NA,NA,2008,0,NA,NA
"KY201","21201",NA,NA,2009,0,NA,NA
"KY201","21201","kentucky","robertson",2010,0,2278,0
"KY201","21201","kentucky","robertson",2011,0,2261,0
"KY201","21201","kentucky","robertson",2012,0,2251,0
"KY201","21201","kentucky","robertson",2013,0,2254,0
"KY201","21201","kentucky","robertson",2014,0,2239,0
"KY201","21201","kentucky","robertson",2015,0,2208,0
"KY201","21201","kentucky","robertson",2016,0,2191,0
"KY201","21201","kentucky","robertson",2017,0,2161,0
"KY201","21201","kentucky","robertson",2018,0,2143,0
"KY201","21201","kentucky","robertson",2019,0,2123,0
"KY201","21201","kentucky","robertson",2020,0,2139,0
"KY201","21201","kentucky","robertson",2021,0,2196,0
"KY201","21201","kentucky","robertson",2022,0,2207,0
"KY201","21201","kentucky","robertson",2023,0,2239,0
"KY203","21203",NA,NA,2005,0,NA,NA
"KY203","21203",NA,NA,2006,0,NA,NA
"KY203","21203",NA,NA,2007,0,NA,NA
"KY203","21203",NA,NA,2008,0,NA,NA
"KY203","21203",NA,NA,2009,0,NA,NA
