"Notes","County","County Code","Year","Year Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"Pinal County, AZ","04021","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",23,462789,5.0
,"Yavapai County, AZ","04025","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,222255,Unreliable
,"Yavapai County, AZ","04025","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",28,225562,12.4
,"Yavapai County, AZ","04025","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",27,228168,11.8
,"Yavapai County, AZ","04025","2018","2018","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",12,231993,Unreliable
,"Yavapai County, AZ","04025","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",22,231993,9.5
,"Yavapai County, AZ","04025","2019","2019","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",20,235099,8.5
,"Yavapai County, AZ","04025","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",20,235099,8.5
,"Yavapai County, AZ","04025","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",22,235099,9.4
,"Yavapai County, AZ","04025","2019","2019","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",14,235099,Unreliable
,"Yuma County, AZ","04027","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,204275,9.8
,"Yuma County, AZ","04027","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",32,205631,15.6
,"Yuma County, AZ","04027","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",18,207534,Unreliable
,"Yuma County, AZ","04027","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",26,212128,12.3
,"Yuma County, AZ","04027","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",35,213787,16.4
,"Benton County, AR","05007","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,249672,Unreliable
,"Benton County, AR","05007","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",21,258291,8.1
,"Benton County, AR","05007","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",22,272608,8.1
,"Benton County, AR","05007","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,279141,Unreliable
,"Garland County, AR","05051","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,97177,Unreliable
,"Garland County, AR","05051","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,97477,Unreliable
,"Garland County, AR","05051","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,98658,Unreliable
,"Garland County, AR","05051","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",12,99154,Unreliable
,"Pulaski County, AR","05119","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",24,392664,6.1
,"Pulaski County, AR","05119","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,393250,Unreliable
,"Pulaski County, AR","05119","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",23,393250,5.8
,"Pulaski County, AR","05119","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",13,393956,Unreliable
,"Pulaski County, AR","05119","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",38,393956,9.6
,"Pulaski County, AR","05119","2018","2018","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",11,392680,Unreliable
,"Pulaski County, AR","05119","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",30,392680,7.6
,"Pulaski County, AR","05119","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",23,392680,5.9
,"Pulaski County, AR","05119","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",33,391911,8.4
,"Pulaski County, AR","05119","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",28,391911,7.1
,"Saline County, AR","05125","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,119323,Unreliable
,"Saline County, AR","05125","2019","2019","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",11,122437,Unreliable
,"Saline County, AR","05125","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",10,122437,Unreliable
,"Saline County, AR","05125","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,122437,Unreliable
,"Sebastian County, AR","05131","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,127793,Unreliable
,"Alameda County, CA","06001","2015","2015","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",35,1638215,2.1
,"Alameda County, CA","06001","2015","2015","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",53,1638215,3.2
,"Alameda County, CA","06001","2015","2015","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",87,1638215,5.3
,"Alameda County, CA","06001","2015","2015","Accidental poisoning by and exposure to alcohol","X45",14,1638215,Unreliable
,"Alameda County, CA","06001","2015","2015","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",15,1638215,Unreliable
,"Alameda County, CA","06001","2016","2016","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",19,1647704,Unreliable
,"Alameda County, CA","06001","2016","2016","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",38,1647704,2.3
,"Alameda County, CA","06001","2016","2016","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",77,1647704,4.7
,"Alameda County, CA","06001","2016","2016","Accidental poisoning by and exposure to alcohol","X45",13,1647704,Unreliable
,"Alameda County, CA","06001","2016","2016","Accidental poisoning by and exposure to other gases and vapours","X47",13,1647704,Unreliable
,"Alameda County, CA","06001","2016","2016","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",19,1647704,Unreliable
,"Alameda County, CA","06001","2016","2016","Intentional self-poisoning by and exposure to other gases and vapours","X67",10,1647704,Unreliable
,"Alameda County, CA","06001","2017","2017","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",29,1663190,1.7
,"Alameda County, CA","06001","2017","2017","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",29,1663190,1.7
,"Alameda County, CA","06001","2017","2017","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",60,1663190,3.6
,"Alameda County, CA","06001","2017","2017","Accidental poisoning by and exposure to alcohol","X45",15,1663190,Unreliable
,"Alameda County, CA","06001","2018","2018","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",39,1666753,2.3
,"Alameda County, CA","06001","2018","2018","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",54,1666753,3.2
,"Alameda County, CA","06001","2018","2018","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",75,1666753,4.5
,"Alameda County, CA","06001","2018","2018","Accidental poisoning by and exposure to alcohol","X45",12,1666753,Unreliable
,"Alameda County, CA","06001","2018","2018","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",15,1666753,Unreliable
,"Alameda County, CA","06001","2019","2019","Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified","X41",42,1671329,2.5
,"Alameda County, CA","06001","2019","2019","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",67,1671329,4.0
,"Alameda County, CA","06001","2019","2019","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",121,1671329,7.2
