"Notes","County","County Code","Year","Year Code","Cause of death","Cause of death Code",Deaths,Population,Crude Rate
,"Arapahoe County, CO","08005","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",37,563161,6.6
,"Arapahoe County, CO","08005","2009","2009","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",17,563161,Unreliable
,"Boulder County, CO","08013","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",21,280241,7.5
,"Boulder County, CO","08013","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",21,284243,7.4
,"Boulder County, CO","08013","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",23,287428,8.0
,"Boulder County, CO","08013","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",20,290859,6.9
,"Boulder County, CO","08013","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",16,293190,Unreliable
,"Boulder County, CO","08013","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,293190,Unreliable
,"Denver County, CO","08031","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",80,551691,14.5
,"Denver County, CO","08031","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",19,551691,Unreliable
,"Denver County, CO","08031","2005","2005","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",11,551691,Unreliable
,"Denver County, CO","08031","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",86,556895,15.4
,"Denver County, CO","08031","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",17,556895,Unreliable
,"Denver County, CO","08031","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",65,564395,11.5
,"Denver County, CO","08031","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",37,564395,6.6
,"Denver County, CO","08031","2007","2007","Accidental poisoning by and exposure to alcohol","X45",12,564395,Unreliable
,"Denver County, CO","08031","2007","2007","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",13,564395,Unreliable
,"Denver County, CO","08031","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",73,575721,12.7
,"Denver County, CO","08031","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",47,575721,8.2
,"Denver County, CO","08031","2008","2008","Accidental poisoning by and exposure to alcohol","X45",14,575721,Unreliable
,"Denver County, CO","08031","2008","2008","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",17,575721,Unreliable
,"Denver County, CO","08031","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",81,589011,13.8
,"Denver County, CO","08031","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",49,589011,8.3
,"Denver County, CO","08031","2009","2009","Accidental poisoning by and exposure to alcohol","X45",12,589011,Unreliable
,"Denver County, CO","08031","2009","2009","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",11,589011,Unreliable
,"Douglas County, CO","08035","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,256136,Unreliable
,"Douglas County, CO","08035","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,281386,Unreliable
,"El Paso County, CO","08041","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",34,565800,6.0
,"El Paso County, CO","08041","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",24,565800,4.2
,"El Paso County, CO","08041","2005","2005","Intentional self-poisoning by and exposure to other gases and vapours","X67",10,565800,Unreliable
,"El Paso County, CO","08041","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",27,580251,4.7
,"El Paso County, CO","08041","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,580251,Unreliable
,"El Paso County, CO","08041","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",24,586783,4.1
,"El Paso County, CO","08041","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",36,586783,6.1
,"El Paso County, CO","08041","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",28,597919,4.7
,"El Paso County, CO","08041","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",34,597919,5.7
,"El Paso County, CO","08041","2008","2008","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",16,597919,Unreliable
,"El Paso County, CO","08041","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",32,608061,5.3
,"El Paso County, CO","08041","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",20,608061,3.3
,"El Paso County, CO","08041","2009","2009","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",17,608061,Unreliable
,"El Paso County, CO","08041","2009","2009","Intentional self-poisoning by and exposure to other gases and vapours","X67",10,608061,Unreliable
,"Jefferson County, CO","08059","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",17,519675,Unreliable
,"Jefferson County, CO","08059","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",15,521662,Unreliable
,"Jefferson County, CO","08059","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",24,524911,4.6
,"Jefferson County, CO","08059","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,524911,Unreliable
,"Jefferson County, CO","08059","2007","2007","Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X64",17,524911,Unreliable
,"Jefferson County, CO","08059","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",33,529003,6.2
,"Jefferson County, CO","08059","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",34,531961,6.4
,"Jefferson County, CO","08059","2009","2009","Accidental poisoning by and exposure to alcohol","X45",11,531961,Unreliable
,"Larimer County, CO","08069","2006","2006","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",11,280713,Unreliable
,"Larimer County, CO","08069","2006","2006","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",10,280713,Unreliable
,"Larimer County, CO","08069","2007","2007","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,286112,Unreliable
,"Larimer County, CO","08069","2007","2007","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",13,286112,Unreliable
,"Larimer County, CO","08069","2008","2008","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,291650,Unreliable
,"Larimer County, CO","08069","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",16,291650,Unreliable
,"Larimer County, CO","08069","2009","2009","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",14,296696,Unreliable
,"Larimer County, CO","08069","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",15,296696,Unreliable
,"Pueblo County, CO","08101","2008","2008","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,156748,Unreliable
,"Weld County, CO","08123","2009","2009","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",11,248193,Unreliable
,"Fairfield County, CT","09001","2005","2005","Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified","X42",33,897653,3.7
,"Fairfield County, CT","09001","2005","2005","Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances","X44",14,897653,Unreliable
